,BP
598,False
599,False
600,True
601,False
602,False
603,True
604,False
605,False
606,True
607,False
608,False
609,False
610,False
611,True
612,True
613,False
614,True
615,True
616,True
617,False
618,True
619,True
620,False
621,False
622,False
623,False
624,True
625,True
626,False
627,False
628,True
629,True
630,False
631,False
632,False
633,False
634,True
635,True
636,True
637,False
638,True
639,False
640,False
641,False
642,False
643,True
644,False
645,False
646,False
647,False
648,True
649,True
650,False
651,False
652,False
653,True
654,False
655,False
656,False
657,False
658,False
659,False
660,False
661,False
662,True
663,False
664,False
665,True
666,True
667,True
668,True
669,False
670,True
671,False
672,True
673,False
674,False
675,False
676,False
677,True
678,True
679,False
680,False
681,False
682,False
683,True
684,True
685,False
686,True
687,False
688,True
689,False
690,False
691,False
692,True
693,False
694,False
695,False
696,False
697,False
698,True
699,True
700,True
701,True
702,False
703,False
704,True
705,False
706,True
707,False
708,False
709,False
710,False
711,False
712,False
713,True
714,False
715,True
716,True
717,True
718,False
719,False
720,True
721,False
722,True
723,False
724,True
725,False
726,True
727,True
728,False
729,False
730,False
731,True
732,True
733,False
734,True
735,False
736,True
737,True
738,False
739,False
740,False
741,False
742,False
743,True
744,False
745,False
746,False
747,False
748,True
749,True
750,False
751,False
752,False
753,False
754,True
755,False
756,False
757,True
758,False
759,False
760,True
761,True
762,True
763,False
764,True
765,True
766,False
767,True
768,True
769,False
770,False
771,False
772,False
773,True
774,False
775,True
776,False
777,True
778,False
779,False
780,False
781,False
782,True
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,True
791,True
792,False
793,False
794,False
795,False
796,False
797,False
798,False
799,True
800,False
801,True
802,True
803,False
804,True
805,True
806,True
807,True
808,True
809,False
810,False
811,False
812,True
813,False
814,True
815,True
816,False
817,True
818,False
819,False
820,True
821,False
822,True
823,True
824,True
825,True
826,False
827,False
828,True
829,False
830,False
831,False
832,False
833,False
834,False
835,True
836,True
837,False
838,False
839,False
840,True
841,False
842,False
843,False
844,True
845,False
846,False
847,False
848,False
849,False
850,False
851,True
852,True
853,False
854,True
855,True
856,True
857,True
858,False
859,True
860,False
861,True
862,False
863,True
864,True
865,True
866,False
867,False
868,False
869,True
870,True
871,False
872,False
873,False
874,False
875,True
876,True
877,True
878,False
879,True
880,True
881,True
882,False
883,True
884,False
885,True
886,False
887,True
888,False
889,False
890,True
891,False
892,False
893,False
894,True
895,True
896,False
897,False
898,False
899,False
900,True
901,False
902,True
903,False
904,True
905,False
906,False
907,False
908,True
909,True
910,True
911,True
912,False
913,False
914,False
915,False
916,True
917,True
918,True
919,False
920,True
921,False
922,False
923,True
924,False
925,True
926,True
927,False
928,False
929,False
930,False
931,False
932,True
933,True
934,True
935,False
936,False
937,True
938,False
939,True
940,True
941,True
942,True
943,True
944,True
945,False
946,True
947,True
948,True
949,True
950,False
951,True
952,False
953,False
954,False
955,False
956,False
957,False
958,False
959,False
960,False
961,True
962,True
963,True
964,True
965,False
966,False
967,False
968,True
969,False
970,False
971,False
972,False
973,True
974,False
975,False
976,False
977,False
978,True
979,True
980,True
981,False
982,False
983,False
984,False
985,False
986,True
987,True
988,False
989,True
990,False
991,False
992,False
993,False
994,False
995,True
996,False
997,False
998,False
999,True
1000,True
1001,True
1002,False
1003,True
1004,True
1005,False
1006,True
1007,False
1008,False
1009,False
1010,True
1011,True
1012,False
1013,True
1014,False
1015,True
1016,False
1017,False
1018,False
1019,True
1020,True
1021,False
1022,False
1023,True
1024,True
1025,False
1026,True
1027,False
1028,False
1029,False
1030,False
1031,False
1032,True
1033,True
1034,True
1035,True
1036,True
1037,True
1038,False
1039,False
1040,True
1041,False
1042,True
1043,True
1044,False
1045,False
1046,False
1047,True
1048,False
1049,False
1050,True
1051,False
1052,True
1053,False
1054,True
1055,False
1056,True
1057,False
1058,True
1059,False
1060,False
1061,False
1062,True
1063,True
1064,False
1065,False
1066,False
1067,True
1068,False
1069,True
1070,False
1071,True
1072,True
1073,True
1074,False
1075,True
1076,False
1077,True
1078,True
1079,True
1080,True
1081,True
1082,False
1083,False
1084,False
1085,False
1086,False
1087,True
1088,False
1089,False
1090,False
1091,False
1092,False
1093,True
1094,True
1095,False
1096,True
1097,True
1098,True
1099,False
1100,False
1101,False
1102,True
1103,False
1104,False
1105,True
1106,True
1107,False
1108,True
1109,False
1110,False
1111,True
1112,True
1113,True
1114,False
1115,False
1116,False
1117,True
1118,True
1119,True
1120,False
1121,False
1122,False
1123,False
1124,True
1125,True
1126,True
1127,True
1128,False
1129,False
1130,True
1131,False
1132,False
1133,True
1134,False
1135,False
1136,False
1137,False
1138,True
1139,False
1140,False
1141,False
1142,True
1143,False
1144,False
1145,False
1146,True
1147,False
1148,False
1149,True
1150,False
1151,True
1152,False
1153,False
1154,False
1155,False
1156,False
1157,True
1158,False
1159,False
1160,True
1161,False
1162,False
1163,False
1164,False
1165,True
1166,False
1167,True
1168,False
1169,False
1170,True
1171,False
1172,False
1173,False
1174,False
1175,True
1176,False
1177,False
1178,False
1179,True
1180,True
1181,False
1182,True
1183,False
1184,True
1185,True
1186,False
1187,True
1188,False
1189,False
1190,False
1191,True
1192,False
1193,False
1194,True
1195,False
1196,True
1197,False
1198,False
1199,True
1200,False
1201,True
1202,False
1203,True
1204,False
1205,False
1206,False
1207,False
1208,False
1209,True
1210,False
1211,False
1212,True
1213,True
1214,False
1215,True
1216,False
1217,False
1218,True
1219,True
1220,False
1221,True
1222,True
1223,False
1224,False
1225,False
1226,False
1227,True
1228,False
1229,False
1230,True
1231,False
1232,False
1233,False
1234,False
1235,False
1236,True
1237,False
1238,False
1239,False
1240,True
1241,False
1242,False
1243,True
1244,False
1245,True
1246,False
1247,False
1248,False
1249,False
1250,True
1251,False
1252,False
1253,True
1254,False
1255,True
1256,False
1257,False
1258,False
1259,False
1260,False
1261,False
1262,False
1263,False
1264,False
1265,False
1266,True
1267,False
1268,False
1269,False
1270,True
1271,True
1272,True
1273,False
1274,False
1275,False
1276,False
1277,False
1278,False
1279,True
1280,False
1281,True
1282,False
1283,True
1284,True
1285,False
1286,True
1287,False
1288,True
1289,False
1290,False
1291,False
1292,True
1293,False
1294,False
1295,True
1296,False
1297,True
1298,True
1299,False
1300,False
1301,True
1302,False
1303,True
1304,False
1305,False
1306,False
1307,False
1308,True
1309,False
1310,True
1311,True
1312,False
1313,False
1314,True
1315,False
1316,False
1317,True
1318,True
1319,True
1320,False
1321,True
1322,True
1323,False
1324,False
1325,True
1326,False
1327,True
1328,False
1329,True
1330,False
1331,True
1332,False
1333,False
1334,False
1335,False
1336,False
1337,False
1338,True
1339,True
1340,True
1341,True
1342,False
1343,False
1344,False
1345,True
1346,False
1347,True
1348,True
1349,True
1350,True
1351,False
1352,False
1353,True
1354,True
1355,False
1356,True
1357,False
1358,True
1359,True
1360,False
1361,False
1362,False
1363,False
1364,True
1365,False
1366,True
1367,False
1368,True
1369,True
1370,False
1371,True
1372,True
1373,False
1374,True
1375,True
1376,True
1377,False
1378,True
1379,False
1380,False
1381,True
1382,False
1383,True
1384,True
1385,True
1386,True
1387,False
1388,True
1389,True
1390,True
1391,False
1392,False
1393,False
1394,True
1395,True
1396,True
1397,True
1398,False
1399,False
1400,True
1401,False
1402,True
1403,False
1404,False
1405,True
1406,False
1407,False
1408,False
1409,False
1410,False
1411,True
1412,False
1413,False
1414,True
1415,True
1416,False
1417,False
1418,True
1419,False
1420,False
1421,True
1422,False
1423,False
1424,False
1425,False
1426,True
1427,False
1428,False
1429,True
1430,True
1431,True
1432,False
1433,True
1434,True
1435,False
1436,False
1437,False
1438,False
1439,False
1440,False
1441,True
1442,True
1443,False
1444,False
1445,False
1446,True
1447,True
1448,True
1449,True
1450,False
1451,True
1452,False
1453,True
1454,False
1455,False
1456,True
1457,True
1458,True
1459,True
1460,False
1461,False
1462,False
1463,False
1464,True
1465,True
1466,False
1467,False
1468,False
1469,False
1470,True
1471,False
1472,False
1473,True
1474,True
1475,False
1476,True
1477,False
1478,False
1479,False
1480,False
1481,False
1482,False
1483,False
1484,False
1485,False
1486,True
1487,False
1488,False
1489,False
1490,True
1491,True
1492,False
1493,False
1494,False
1495,False
1496,True
1497,False
1498,False
1499,True
1500,True
1501,True
1502,True
1503,True
1504,False
1505,False
1506,True
1507,True
1508,False
1509,False
1510,False
1511,False
1512,False
1513,False
1514,False
1515,False
1516,False
1517,True
1518,False
1519,False
1520,False
1521,False
1522,True
1523,True
1524,True
1525,False
1526,True
1527,False
1528,False
1529,True
1530,True
1531,False
1532,True
1533,True
1534,True
1535,True
1536,True
1537,True
1538,False
1539,True
1540,False
1541,False
1542,True
1543,False
1544,True
1545,False
1546,False
1547,False
1548,False
1549,True
1550,True
1551,True
1552,True
1553,False
1554,True
1555,False
1556,False
1557,True
1558,False
1559,False
1560,False
1561,False
1562,False
1563,False
1564,False
1565,True
1566,False
1567,False
1568,False
1569,True
1570,False
1571,False
1572,True
1573,False
1574,True
1575,False
1576,True
1577,False
1578,True
1579,True
1580,False
1581,False
1582,True
1583,False
1584,False
1585,False
1586,True
1587,True
1588,False
1589,False
1590,True
1591,False
1592,True
1593,False
1594,True
1595,True
1596,True
1597,False
1598,False
1599,False
1600,False
1601,False
1602,True
1603,True
1604,False
1605,True
1606,False
1607,False
1608,False
1609,False
1610,False
1611,True
1612,True
1613,False
1614,True
1615,True
1616,False
1617,True
1618,False
1619,True
1620,False
1621,False
1622,True
1623,False
1624,True
1625,False
1626,False
1627,True
1628,True
1629,False
1630,False
1631,True
1632,True
1633,False
1634,True
1635,True
1636,True
1637,False
1638,False
1639,True
1640,True
1641,False
1642,False
1643,False
1644,False
1645,False
1646,True
1647,False
1648,False
1649,False
1650,False
1651,True
1652,False
1653,True
1654,False
1655,True
1656,True
1657,True
1658,True
1659,False
1660,False
1661,False
1662,False
1663,True
1664,True
1665,False
1666,True
1667,False
1668,False
1669,True
1670,False
1671,False
1672,False
1673,False
1674,False
1675,False
1676,False
1677,False
1678,False
1679,False
1680,False
1681,False
1682,False
1683,False
1684,True
1685,True
1686,False
1687,True
1688,False
1689,True
1690,True
1691,False
1692,True
1693,True
1694,True
1695,False
1696,False
1697,False
1698,False
1699,False
1700,True
1701,True
1702,False
1703,False
1704,False
1705,False
1706,False
1707,True
1708,False
1709,True
1710,True
1711,False
1712,True
1713,True
1714,False
1715,True
1716,True
1717,False
1718,False
1719,False
1720,False
1721,False
1722,False
1723,True
1724,True
1725,False
1726,False
1727,False
1728,False
1729,True
1730,True
1731,True
1732,False
1733,False
1734,False
1735,True
1736,False
1737,False
1738,True
1739,False
1740,False
1741,True
1742,True
1743,True
1744,False
1745,False
1746,False
1747,True
1748,False
1749,False
1750,False
1751,False
1752,False
1753,False
1754,False
1755,False
1756,False
1757,False
1758,True
1759,False
1760,False
1761,False
1762,False
1763,True
1764,False
1765,False
1766,False
1767,True
1768,False
1769,False
1770,False
1771,False
1772,False
1773,True
1774,False
1775,False
1776,False
1777,False
1778,False
1779,True
1780,True
1781,True
1782,False
1783,False
1784,True
1785,True
1786,False
1787,False
1788,False
1789,True
1790,False
1791,False
1792,False
1793,False
1794,False
1795,False
1796,False
1797,True
1798,False
1799,True
1800,False
1801,False
1802,False
1803,True
1804,True
1805,False
1806,True
1807,False
1808,True
1809,False
1810,False
1811,True
1812,True
1813,False
1814,False
1815,False
1816,False
1817,True
1818,False
1819,False
1820,True
1821,False
1822,False
1823,False
1824,True
1825,True
1826,False
1827,True
1828,False
1829,False
1830,False
1831,False
1832,False
1833,False
1834,True
1835,False
1836,True
1837,True
1838,True
1839,True
1840,False
1841,False
1842,False
1843,False
1844,True
1845,True
1846,False
1847,True
1848,True
1849,False
1850,False
1851,False
1852,True
1853,False
1854,False
1855,False
1856,True
1857,True
1858,False
1859,False
1860,False
1861,False
1862,False
1863,True
1864,False
1865,False
1866,True
1867,True
1868,False
1869,False
1870,False
1871,True
1872,False
1873,False
1874,True
1875,False
1876,True
1877,False
1878,True
1879,False
1880,False
1881,True
1882,True
1883,True
1884,True
1885,True
1886,True
1887,True
1888,False
1889,False
1890,True
1891,False
1892,False
1893,False
1894,True
1895,False
1896,False
1897,False
1898,False
1899,False
1900,False
1901,False
1902,False
1903,True
1904,False
1905,True
1906,False
1907,True
1908,True
1909,False
1910,False
1911,False
1912,False
1913,False
1914,True
1915,False
1916,False
1917,True
1918,True
1919,False
1920,True
1921,False
1922,True
1923,True
1924,False
1925,True
1926,False
1927,False
1928,True
1929,False
1930,False
1931,True
1932,True
1933,False
1934,False
1935,True
1936,True
1937,True
1938,True
1939,True
1940,True
1941,False
1942,False
1943,False
1944,True
1945,False
1946,False
1947,False
1948,False
1949,True
1950,False
1951,True
1952,False
1953,False
1954,False
1955,False
1956,True
1957,False
1958,True
1959,True
1960,False
1961,True
1962,True
1963,False
1964,False
1965,True
1966,True
1967,True
1968,True
1969,True
1970,False
1971,True
1972,False
1973,False
1974,False
1975,False
1976,False
1977,False
1978,False
1979,False
1980,False
1981,False
1982,False
1983,False
1984,True
1985,False
1986,False
1987,True
1988,False
1989,False
1990,True
1991,True
1992,False
1993,False
1994,False
1995,False
1996,False
1997,False
1998,False
1999,False
2000,False
2001,False
2002,False
2003,False
2004,False
2005,False
2006,True
2007,False
2008,False
2009,False
2010,False
2011,False
2012,False
2013,False
2014,False
2015,False
2016,False
2017,True
2018,True
2019,True
2020,True
2021,False
2022,True
2023,False
2024,True
2025,True
2026,False
2027,True
2028,False
2029,False
2030,False
2031,True
2032,True
2033,False
2034,True
2035,False
2036,False
2037,True
2038,False
2039,False
2040,False
2041,False
2042,False
2043,False
2044,False
2045,False
2046,False
2047,True
2048,False
2049,True
2050,False
2051,False
2052,True
2053,False
2054,False
2055,False
2056,False
2057,True
2058,True
2059,True
2060,False
2061,True
2062,True
2063,False
2064,True
2065,True
2066,True
2067,False
2068,False
2069,True
2070,False
2071,True
2072,False
2073,False
2074,True
2075,True
2076,True
2077,True
2078,True
2079,False
2080,True
2081,False
2082,True
2083,True
2084,True
2085,False
2086,True
2087,False
2088,False
2089,False
2090,False
2091,False
2092,True
2093,False
2094,False
2095,False
2096,False
2097,False
2098,False
2099,False
2100,False
2101,False
2102,False
2103,False
2104,True
2105,True
2106,False
2107,False
2108,False
2109,True
2110,False
2111,True
2112,True
2113,False
2114,False
2115,True
2116,False
2117,False
2118,False
2119,False
2120,False
2121,False
2122,False
2123,True
2124,False
2125,False
2126,True
2127,False
2128,True
2129,False
2130,False
2131,False
2132,False
2133,False
2134,True
2135,False
2136,False
2137,True
2138,False
2139,True
2140,True
2141,True
2142,True
2143,True
2144,False
2145,True
2146,False
2147,True
2148,False
2149,True
2150,True
2151,True
2152,False
2153,True
2154,False
2155,True
2156,True
2157,True
2158,True
2159,True
2160,False
2161,True
2162,True
2163,True
2164,False
2165,False
2166,False
2167,True
2168,False
2169,False
2170,True
2171,False
2172,True
2173,False
2174,False
2175,False
2176,False
2177,False
2178,False
2179,True
2180,False
2181,False
2182,False
2183,False
2184,False
2185,False
2186,True
2187,True
2188,False
2189,True
2190,False
2191,True
2192,True
2193,True
2194,True
2195,False
2196,False
2197,True
2198,False
2199,True
2200,False
2201,False
2202,False
2203,False
2204,False
2205,True
2206,False
2207,False
2208,True
2209,True
2210,True
2211,True
2212,False
2213,True
2214,True
2215,True
2216,False
2217,True
2218,True
2219,False
2220,True
2221,False
2222,False
2223,False
2224,False
2225,False
2226,True
2227,False
2228,True
2229,False
2230,False
2231,False
2232,False
2233,True
2234,True
2235,False
2236,False
2237,False
2238,True
2239,False
2240,False
2241,True
2242,False
2243,False
2244,True
2245,False
2246,False
2247,False
2248,True
2249,False
2250,False
2251,True
2252,False
2253,True
2254,False
2255,True
2256,False
2257,False
2258,False
2259,True
2260,True
2261,False
2262,True
2263,False
2264,True
2265,False
2266,False
2267,True
2268,False
2269,False
2270,False
2271,False
2272,True
2273,True
2274,False
2275,False
2276,False
2277,False
2278,False
2279,False
2280,True
2281,True
2282,False
2283,False
2284,False
2285,False
2286,False
2287,False
2288,True
2289,False
2290,False
2291,False
2292,False
2293,False
2294,False
2295,False
2296,False
2297,True
2298,False
2299,True
2300,False
2301,False
2302,True
2303,False
2304,False
2305,False
2306,True
2307,False
2308,False
2309,False
2310,True
2311,True
2312,True
2313,False
2314,False
2315,True
2316,False
2317,True
2318,False
2319,False
2320,False
2321,False
2322,False
2323,False
2324,True
2325,False
2326,True
2327,False
2328,True
2329,True
2330,True
2331,True
2332,False
2333,True
2334,True
2335,False
2336,False
2337,True
2338,True
2339,False
2340,True
2341,False
2342,True
2343,False
2344,False
2345,True
2346,True
2347,False
2348,True
2349,False
2350,True
2351,False
2352,False
2353,False
2354,True
2355,True
2356,False
2357,False
2358,False
2359,True
2360,True
2361,True
2362,True
2363,False
2364,False
2365,False
2366,True
2367,True
2368,False
2369,False
2370,True
2371,True
2372,True
2373,True
2374,False
2375,False
2376,True
2377,False
2378,False
2379,True
2380,False
2381,False
2382,False
2383,False
2384,False
2385,True
2386,True
2387,False
2388,False
2389,True
2390,True
2391,False
2392,False
2393,True
2394,False
2395,True
2396,False
2397,True
2398,False
2399,True
2400,False
2401,False
2402,False
2403,True
2404,False
2405,False
2406,False
2407,True
2408,True
2409,False
2410,True
2411,True
2412,True
2413,True
2414,False
2415,True
2416,True
2417,True
2418,True
2419,True
2420,False
2421,False
2422,False
2423,False
2424,True
2425,False
2426,False
2427,False
2428,True
2429,False
2430,True
2431,False
2432,False
2433,False
2434,True
2435,True
2436,True
2437,False
2438,True
2439,False
2440,True
2441,False
2442,False
2443,True
2444,True
2445,True
2446,False
2447,False
2448,True
2449,False
2450,False
2451,False
2452,False
2453,False
2454,True
2455,True
2456,True
2457,False
2458,True
2459,True
2460,False
2461,True
2462,False
2463,False
2464,True
2465,False
2466,True
2467,False
2468,False
2469,False
2470,False
2471,False
2472,True
2473,False
2474,False
2475,False
2476,False
2477,False
2478,True
2479,True
2480,True
2481,False
2482,False
2483,False
2484,True
2485,False
2486,False
2487,False
2488,False
2489,True
2490,False
2491,False
2492,True
2493,True
2494,False
2495,False
2496,False
2497,False
2498,False
2499,False
2500,True
2501,True
2502,False
2503,False
2504,True
2505,True
2506,False
2507,False
2508,True
2509,False
2510,True
2511,False
2512,False
2513,False
2514,True
2515,False
2516,True
2517,False
2518,True
2519,True
2520,False
2521,False
2522,True
2523,False
2524,False
2525,True
2526,False
2527,False
2528,False
2529,True
2530,False
2531,False
2532,True
2533,False
2534,False
2535,True
2536,False
2537,True
2538,True
2539,False
2540,True
2541,True
2542,False
2543,True
2544,False
2545,False
2546,True
2547,True
2548,False
2549,True
2550,False
2551,False
2552,False
2553,False
2554,False
2555,False
2556,False
2557,True
2558,False
2559,True
2560,True
2561,False
2562,False
2563,True
2564,False
2565,True
2566,False
2567,False
2568,False
2569,True
2570,False
2571,True
2572,False
2573,True
2574,True
2575,False
2576,True
2577,True
2578,True
2579,False
2580,False
2581,False
2582,True
2583,False
2584,True
2585,False
2586,True
2587,False
2588,True
2589,False
2590,False
2591,False
2592,True
2593,True
2594,False
2595,True
2596,False
2597,False
2598,False
2599,True
2600,True
2601,True
2602,True
2603,True
2604,False
2605,False
2606,False
2607,True
2608,False
2609,True
2610,False
2611,True
2612,False
2613,False
2614,False
2615,True
2616,False
2617,True
2618,True
2619,True
2620,True
2621,False
2622,False
2623,True
2624,True
2625,False
2626,False
2627,False
2628,True
2629,True
2630,False
2631,True
2632,False
2633,False
2634,True
2635,False
2636,False
2637,False
2638,False
2639,False
2640,False
2641,False
2642,True
2643,False
2644,True
2645,True
2646,True
2647,False
2648,False
2649,True
2650,True
2651,True
2652,False
2653,True
2654,False
2655,False
2656,True
2657,True
2658,False
2659,True
2660,False
2661,False
2662,True
2663,False
2664,False
2665,False
2666,True
2667,False
2668,True
2669,True
2670,True
2671,False
2672,False
2673,False
2674,False
2675,False
2676,False
2677,False
2678,True
2679,False
2680,True
2681,False
2682,False
2683,False
2684,False
2685,False
2686,False
2687,True
2688,False
2689,True
2690,False
2691,False
2692,False
2693,True
2694,True
2695,False
2696,True
2697,True
2698,True
2699,False
2700,False
2701,False
2702,False
2703,False
2704,True
2705,True
2706,False
2707,False
2708,True
2709,True
2710,True
2711,False
2712,False
2713,False
2714,True
2715,True
2716,False
2717,True
2718,False
2719,False
2720,True
2721,True
2722,False
2723,False
2724,False
2725,False
2726,True
2727,True
2728,False
2729,False
2730,False
2731,False
2732,True
2733,True
2734,False
2735,True
2736,True
2737,True
2738,True
2739,False
2740,False
2741,False
2742,False
2743,False
2744,False
2745,True
2746,True
2747,False
2748,True
2749,False
2750,False
2751,True
2752,True
2753,False
2754,False
2755,False
2756,False
2757,False
2758,True
2759,True
2760,True
2761,True
2762,False
2763,False
2764,True
2765,False
2766,False
2767,False
2768,False
2769,True
2770,True
2771,True
2772,True
2773,False
2774,False
2775,False
2776,False
2777,False
2778,False
2779,False
2780,False
2781,True
2782,False
2783,False
2784,False
2785,True
2786,False
2787,True
2788,False
2789,False
2790,True
2791,False
2792,True
2793,True
2794,False
2795,False
2796,True
2797,False
2798,True
2799,True
2800,True
2801,False
2802,False
2803,True
2804,True
2805,True
2806,False
2807,False
2808,True
2809,False
2810,True
2811,False
2812,True
2813,True
2814,True
2815,False
2816,False
2817,False
2818,True
2819,False
2820,False
2821,False
2822,False
2823,True
2824,True
2825,False
2826,False
2827,True
2828,True
2829,False
2830,True
2831,False
2832,True
2833,False
2834,True
2835,True
2836,True
2837,False
2838,False
2839,False
2840,True
2841,True
2842,False
2843,False
2844,False
2845,False
2846,False
2847,False
2848,False
2849,False
2850,True
2851,True
2852,True
2853,False
2854,False
2855,True
2856,False
2857,False
2858,True
2859,True
2860,False
2861,False
2862,False
2863,False
2864,False
2865,True
2866,True
2867,False
2868,False
2869,True
2870,True
2871,False
2872,True
2873,True
2874,False
2875,False
2876,False
2877,False
2878,True
2879,True
2880,True
2881,False
2882,True
2883,True
2884,False
2885,False
2886,True
2887,True
2888,False
2889,False
2890,True
2891,False
2892,True
2893,True
2894,True
2895,True
2896,False
2897,True
2898,True
2899,False
2900,True
2901,False
2902,True
2903,False
2904,False
2905,False
2906,True
2907,False
2908,False
2909,True
2910,True
2911,True
2912,False
2913,False
2914,False
2915,False
2916,False
2917,False
2918,False
2919,False
2920,True
2921,False
2922,True
2923,False
2924,True
2925,False
2926,False
2927,False
2928,False
2929,True
2930,False
2931,False
2932,False
2933,False
2934,True
2935,False
2936,False
2937,False
2938,True
2939,False
2940,False
2941,False
2942,False
2943,False
2944,False
2945,False
2946,False
2947,False
2948,True
2949,True
2950,True
2951,False
2952,True
2953,True
2954,False
2955,False
2956,True
2957,True
2958,True
2959,True
2960,False
2961,False
2962,False
2963,True
2964,False
2965,False
2966,False
2967,True
2968,True
2969,True
2970,True
2971,False
2972,True
2973,False
2974,True
2975,False
2976,False
2977,True
2978,True
2979,False
2980,False
2981,False
2982,False
2983,False
2984,True
2985,True
2986,False
2987,True
2988,True
2989,False
2990,True
2991,True
2992,True
2993,False
2994,False
2995,False
2996,False
2997,True
